"","Country","WorldID"
"Saudi Arabia81","Saudi Arabia",37659
"Saudi Arabia82","Saudi Arabia",37660
"Saudi Arabia83","Saudi Arabia",37661
"Saudi Arabia84","Saudi Arabia",37662
"Saudi Arabia85","Saudi Arabia",37663
"Saudi Arabia86","Saudi Arabia",37664
"Saudi Arabia87","Saudi Arabia",37665
"Saudi Arabia88","Saudi Arabia",37666
"Saudi Arabia89","Saudi Arabia",37667
"Saudi Arabia90","Saudi Arabia",37668
"Saudi Arabia91","Saudi Arabia",37669
"Saudi Arabia92","Saudi Arabia",37670
"Saudi Arabia93","Saudi Arabia",37671
"Saudi Arabia94","Saudi Arabia",37672
"Saudi Arabia95","Saudi Arabia",37673
"Saudi Arabia96","Saudi Arabia",37674
"Saudi Arabia97","Saudi Arabia",37675
"Saudi Arabia98","Saudi Arabia",37676
"Saudi Arabia99","Saudi Arabia",38019
"Saudi Arabia100","Saudi Arabia",38020
"Saudi Arabia101","Saudi Arabia",38021
"Saudi Arabia102","Saudi Arabia",38022
"Saudi Arabia103","Saudi Arabia",38023
"Saudi Arabia104","Saudi Arabia",38024
"Saudi Arabia105","Saudi Arabia",38025
"Saudi Arabia106","Saudi Arabia",38026
"Saudi Arabia107","Saudi Arabia",38027
"Saudi Arabia108","Saudi Arabia",38028
"Saudi Arabia109","Saudi Arabia",38029
"Saudi Arabia110","Saudi Arabia",38030
"Saudi Arabia111","Saudi Arabia",38031
"Saudi Arabia112","Saudi Arabia",38032
"Saudi Arabia113","Saudi Arabia",38033
"Saudi Arabia114","Saudi Arabia",38034
"Saudi Arabia115","Saudi Arabia",38035
"Saudi Arabia116","Saudi Arabia",38036
"Saudi Arabia117","Saudi Arabia",38378
"Saudi Arabia118","Saudi Arabia",38379
"Saudi Arabia119","Saudi Arabia",38380
"Saudi Arabia120","Saudi Arabia",38381
"Saudi Arabia121","Saudi Arabia",38382
"Saudi Arabia122","Saudi Arabia",38383
"Saudi Arabia123","Saudi Arabia",38384
"Saudi Arabia124","Saudi Arabia",38385
"Saudi Arabia125","Saudi Arabia",38386
"Saudi Arabia126","Saudi Arabia",38387
"Saudi Arabia127","Saudi Arabia",38388
"Saudi Arabia128","Saudi Arabia",38389
"Saudi Arabia129","Saudi Arabia",38390
"Saudi Arabia130","Saudi Arabia",38391
"Saudi Arabia131","Saudi Arabia",38392
"Saudi Arabia132","Saudi Arabia",38393
"Saudi Arabia133","Saudi Arabia",38738
"Saudi Arabia134","Saudi Arabia",38739
"Saudi Arabia135","Saudi Arabia",38740
"Saudi Arabia136","Saudi Arabia",38741
"Saudi Arabia137","Saudi Arabia",38742
"Saudi Arabia138","Saudi Arabia",38743
"Saudi Arabia139","Saudi Arabia",38744
"Saudi Arabia140","Saudi Arabia",38745
"Saudi Arabia141","Saudi Arabia",38746
"Saudi Arabia142","Saudi Arabia",38747
"Saudi Arabia143","Saudi Arabia",38748
"Saudi Arabia144","Saudi Arabia",38749
"Saudi Arabia145","Saudi Arabia",38750
"Saudi Arabia146","Saudi Arabia",38751
"Saudi Arabia147","Saudi Arabia",38752
"Saudi Arabia148","Saudi Arabia",39097
"Saudi Arabia149","Saudi Arabia",39098
"Saudi Arabia150","Saudi Arabia",39099
"Saudi Arabia151","Saudi Arabia",39100
"Saudi Arabia152","Saudi Arabia",39101
"Saudi Arabia153","Saudi Arabia",39102
"Saudi Arabia154","Saudi Arabia",39103
"Saudi Arabia155","Saudi Arabia",39104
"Saudi Arabia156","Saudi Arabia",39105
"Saudi Arabia157","Saudi Arabia",39106
"Saudi Arabia158","Saudi Arabia",39107
"Saudi Arabia159","Saudi Arabia",39108
"Saudi Arabia160","Saudi Arabia",39109
"Saudi Arabia161","Saudi Arabia",39110
"Saudi Arabia162","Saudi Arabia",39111
"Saudi Arabia163","Saudi Arabia",39457
"Saudi Arabia164","Saudi Arabia",39458
"Saudi Arabia165","Saudi Arabia",39459
"Saudi Arabia166","Saudi Arabia",39460
"Saudi Arabia167","Saudi Arabia",39461
"Saudi Arabia168","Saudi Arabia",39462
"Saudi Arabia169","Saudi Arabia",39463
"Saudi Arabia170","Saudi Arabia",39464
"Saudi Arabia171","Saudi Arabia",39465
"Saudi Arabia172","Saudi Arabia",39466
"Saudi Arabia173","Saudi Arabia",39467
"Saudi Arabia174","Saudi Arabia",39468
"Saudi Arabia175","Saudi Arabia",39469
"Saudi Arabia176","Saudi Arabia",39470
"Saudi Arabia177","Saudi Arabia",39471
"Saudi Arabia178","Saudi Arabia",39816
"Saudi Arabia179","Saudi Arabia",39817
"Saudi Arabia180","Saudi Arabia",39818
"Saudi Arabia181","Saudi Arabia",39819
"Saudi Arabia182","Saudi Arabia",39820
"Saudi Arabia183","Saudi Arabia",39821
"Saudi Arabia184","Saudi Arabia",39822
"Saudi Arabia185","Saudi Arabia",39823
"Saudi Arabia186","Saudi Arabia",39824
"Saudi Arabia187","Saudi Arabia",39825
"Saudi Arabia188","Saudi Arabia",39826
"Saudi Arabia189","Saudi Arabia",39827
"Saudi Arabia190","Saudi Arabia",39828
"Saudi Arabia191","Saudi Arabia",39829
"Saudi Arabia192","Saudi Arabia",39830
"Saudi Arabia193","Saudi Arabia",39831
"Saudi Arabia194","Saudi Arabia",40175
"Saudi Arabia195","Saudi Arabia",40176
"Saudi Arabia196","Saudi Arabia",40177
"Saudi Arabia197","Saudi Arabia",40178
"Saudi Arabia198","Saudi Arabia",40179
"Saudi Arabia199","Saudi Arabia",40180
"Saudi Arabia200","Saudi Arabia",40181
"Saudi Arabia201","Saudi Arabia",40182
"Saudi Arabia202","Saudi Arabia",40183
"Saudi Arabia203","Saudi Arabia",40184
"Saudi Arabia204","Saudi Arabia",40185
"Saudi Arabia205","Saudi Arabia",40186
"Saudi Arabia206","Saudi Arabia",40187
"Saudi Arabia207","Saudi Arabia",40188
"Saudi Arabia208","Saudi Arabia",40189
"Saudi Arabia209","Saudi Arabia",40190
"Saudi Arabia210","Saudi Arabia",40535
"Saudi Arabia211","Saudi Arabia",40536
"Saudi Arabia212","Saudi Arabia",40537
"Saudi Arabia213","Saudi Arabia",40538
"Saudi Arabia214","Saudi Arabia",40539
"Saudi Arabia215","Saudi Arabia",40540
"Saudi Arabia216","Saudi Arabia",40541
"Saudi Arabia217","Saudi Arabia",40542
"Saudi Arabia218","Saudi Arabia",40543
"Saudi Arabia219","Saudi Arabia",40544
"Saudi Arabia220","Saudi Arabia",40545
"Saudi Arabia221","Saudi Arabia",40546
"Saudi Arabia222","Saudi Arabia",40547
"Saudi Arabia223","Saudi Arabia",40548
"Saudi Arabia224","Saudi Arabia",40549
"Saudi Arabia225","Saudi Arabia",40895
"Saudi Arabia226","Saudi Arabia",40896
"Saudi Arabia227","Saudi Arabia",40897
"Saudi Arabia228","Saudi Arabia",40898
"Saudi Arabia229","Saudi Arabia",40899
"Saudi Arabia230","Saudi Arabia",40900
"Saudi Arabia231","Saudi Arabia",40901
"Saudi Arabia232","Saudi Arabia",40902
"Saudi Arabia233","Saudi Arabia",40903
"Saudi Arabia234","Saudi Arabia",40904
"Saudi Arabia235","Saudi Arabia",40905
"Saudi Arabia236","Saudi Arabia",41258
"Saudi Arabia237","Saudi Arabia",41259
"Saudi Arabia238","Saudi Arabia",41260
"Saudi Arabia239","Saudi Arabia",41261
"Saudi Arabia240","Saudi Arabia",41262
"Saudi Arabia241","Saudi Arabia",41263
"Saudi Arabia242","Saudi Arabia",41264
"Saudi Arabia243","Saudi Arabia",41617
"Saudi Arabia244","Saudi Arabia",41618
"Saudi Arabia245","Saudi Arabia",41619
"Saudi Arabia246","Saudi Arabia",41620
"Saudi Arabia247","Saudi Arabia",41621
"Saudi Arabia248","Saudi Arabia",41622
"Saudi Arabia249","Saudi Arabia",41623
"Saudi Arabia250","Saudi Arabia",41979
"Saudi Arabia251","Saudi Arabia",41980
"Saudi Arabia252","Saudi Arabia",41981
"Scarborough Reef","Scarborough Reef",34498
"Sudan1","Sudan",31524
"Sudan2","Sudan",31525
"Sudan3","Sudan",31884
"Sudan4","Sudan",31885
"Sudan5","Sudan",31887
"Sudan6","Sudan",31888
"Sudan7","Sudan",31889
"Sudan8","Sudan",31890
"Sudan9","Sudan",31891
"Sudan10","Sudan",31892
"Sudan11","Sudan",31894
"Sudan12","Sudan",31895
"Sudan13","Sudan",32244
"Sudan14","Sudan",32245
"Sudan15","Sudan",32246
"Sudan16","Sudan",32247
"Sudan17","Sudan",32248
"Sudan18","Sudan",32249
"Sudan19","Sudan",32250
"Sudan20","Sudan",32251
"Sudan21","Sudan",32252
"Sudan22","Sudan",32254
"Sudan23","Sudan",32255
"Sudan24","Sudan",32603
"Sudan25","Sudan",32604
"Sudan26","Sudan",32605
"Sudan27","Sudan",32606
"Sudan28","Sudan",32607
"Sudan29","Sudan",32608
"Sudan30","Sudan",32609
"Sudan31","Sudan",32610
"Sudan32","Sudan",32611
"Sudan33","Sudan",32612
"Sudan34","Sudan",32613
"Sudan35","Sudan",32614
"Sudan36","Sudan",32615
"Sudan37","Sudan",32616
"Sudan38","Sudan",32963
"Sudan39","Sudan",32964
"Sudan40","Sudan",32965
"Sudan41","Sudan",32966
"Sudan42","Sudan",32967
"Sudan43","Sudan",32968
"Sudan44","Sudan",32969
"Sudan45","Sudan",32970
"Sudan46","Sudan",32971
"Sudan47","Sudan",32972
"Sudan48","Sudan",32973
"Sudan49","Sudan",32974
"Sudan50","Sudan",32975
"Sudan51","Sudan",32976
"Sudan52","Sudan",33322
"Sudan53","Sudan",33323
"Sudan54","Sudan",33324
"Sudan55","Sudan",33325
"Sudan56","Sudan",33326
"Sudan57","Sudan",33327
"Sudan58","Sudan",33328
"Sudan59","Sudan",33329
"Sudan60","Sudan",33330
"Sudan61","Sudan",33331
"Sudan62","Sudan",33332
"Sudan63","Sudan",33333
"Sudan64","Sudan",33334
"Sudan65","Sudan",33335
"Sudan66","Sudan",33336
"Sudan67","Sudan",33337
"Sudan68","Sudan",33682
"Sudan69","Sudan",33683
"Sudan70","Sudan",33684
"Sudan71","Sudan",33685
"Sudan72","Sudan",33686
"Sudan73","Sudan",33687
"Sudan74","Sudan",33688
"Sudan75","Sudan",33689
"Sudan76","Sudan",33690
"Sudan77","Sudan",33691
"Sudan78","Sudan",33692
"Sudan79","Sudan",33693
"Sudan80","Sudan",33694
"Sudan81","Sudan",33695
"Sudan82","Sudan",33696
"Sudan83","Sudan",33697
"Sudan84","Sudan",34043
"Sudan85","Sudan",34044
"Sudan86","Sudan",34045
"Sudan87","Sudan",34046
"Sudan88","Sudan",34047
"Sudan89","Sudan",34048
"Sudan90","Sudan",34049
"Sudan91","Sudan",34050
"Sudan92","Sudan",34051
"Sudan93","Sudan",34052
"Sudan94","Sudan",34053
"Sudan95","Sudan",34054
"Sudan96","Sudan",34055
"Sudan97","Sudan",34056
"Sudan98","Sudan",34057
"Sudan99","Sudan",34403
"Sudan100","Sudan",34404
"Sudan101","Sudan",34405
"Sudan102","Sudan",34406
"Sudan103","Sudan",34407
"Sudan104","Sudan",34408
"Sudan105","Sudan",34409
"Sudan106","Sudan",34410
"Sudan107","Sudan",34411
"Sudan108","Sudan",34412
"Sudan109","Sudan",34413
"Sudan110","Sudan",34414
"Sudan111","Sudan",34415
"Sudan112","Sudan",34416
"Sudan113","Sudan",34417
"Sudan114","Sudan",34763
"Sudan115","Sudan",34764
"Sudan116","Sudan",34765
"Sudan117","Sudan",34766
"Sudan118","Sudan",34767
"Sudan119","Sudan",34768
"Sudan120","Sudan",34769
"Sudan121","Sudan",34770
"Sudan122","Sudan",34771
"Sudan123","Sudan",34772
"Sudan124","Sudan",34773
"Sudan125","Sudan",34774
"Sudan126","Sudan",34775
"Sudan127","Sudan",34776
"Sudan128","Sudan",34777
"Sudan129","Sudan",35124
"Sudan130","Sudan",35125
"Sudan131","Sudan",35126
"Sudan132","Sudan",35127
"Sudan133","Sudan",35128
"Sudan134","Sudan",35129
"Sudan135","Sudan",35130
"Sudan136","Sudan",35131
"Sudan137","Sudan",35132
"Sudan138","Sudan",35133
"Sudan139","Sudan",35134
"Sudan140","Sudan",35135
"Sudan141","Sudan",35136
"Sudan142","Sudan",35137
"Sudan143","Sudan",35484
"Sudan144","Sudan",35485
"Sudan145","Sudan",35486
"Sudan146","Sudan",35487
"Sudan147","Sudan",35488
"Sudan148","Sudan",35489
"Sudan149","Sudan",35490
"Sudan150","Sudan",35491
"Sudan151","Sudan",35492
"Sudan152","Sudan",35493
"Sudan153","Sudan",35494
"Sudan154","Sudan",35495
"Sudan155","Sudan",35496
"Sudan156","Sudan",35497
"Sudan157","Sudan",35498
"Sudan158","Sudan",35499
"Sudan159","Sudan",35844
"Sudan160","Sudan",35845
"Sudan161","Sudan",35846
"Sudan162","Sudan",35847
"Sudan163","Sudan",35848
"Sudan164","Sudan",35849
"Sudan165","Sudan",35850
"Sudan166","Sudan",35851
"Sudan167","Sudan",35852
"Sudan168","Sudan",35853
"Sudan169","Sudan",35854
"Sudan170","Sudan",35855
"Sudan171","Sudan",35856
"Sudan172","Sudan",35857
"Sudan173","Sudan",35858
"Sudan174","Sudan",35859
"Sudan175","Sudan",36204
"Sudan176","Sudan",36205
"Sudan177","Sudan",36206
"Sudan178","Sudan",36207
"Sudan179","Sudan",36208
"Sudan180","Sudan",36209
"Sudan181","Sudan",36210
"Sudan182","Sudan",36211
"Sudan183","Sudan",36212
"Sudan184","Sudan",36213
"Sudan185","Sudan",36214
"Sudan186","Sudan",36215
"Sudan187","Sudan",36216
"Sudan188","Sudan",36217
"Sudan189","Sudan",36218
"Sudan190","Sudan",36219
"Sudan191","Sudan",36564
"Sudan192","Sudan",36565
"Sudan193","Sudan",36566
"Sudan194","Sudan",36567
"Sudan195","Sudan",36568
"Sudan196","Sudan",36569
"Sudan197","Sudan",36570
"Sudan198","Sudan",36571
"Sudan199","Sudan",36572
"Sudan200","Sudan",36573
"Sudan201","Sudan",36574
"Sudan202","Sudan",36575
"Sudan203","Sudan",36576
"Sudan204","Sudan",36577
"Sudan205","Sudan",36578
"Sudan206","Sudan",36925
"Sudan207","Sudan",36926
"Sudan208","Sudan",36927
"Sudan209","Sudan",36928
"Sudan210","Sudan",36929
"Sudan211","Sudan",36930
"Sudan212","Sudan",36931
"Sudan213","Sudan",36932
"Sudan214","Sudan",36933
"Sudan215","Sudan",36934
"Sudan216","Sudan",36935
"Sudan217","Sudan",36936
"Sudan218","Sudan",36937
"Sudan219","Sudan",36938
"Sudan220","Sudan",37285
"Sudan221","Sudan",37286
"Sudan222","Sudan",37287
"Sudan223","Sudan",37288
"Sudan224","Sudan",37289
"Sudan225","Sudan",37290
"Sudan226","Sudan",37291
"Sudan227","Sudan",37292
"Sudan228","Sudan",37293
"Sudan229","Sudan",37294
"Sudan230","Sudan",37295
"Sudan231","Sudan",37296
"Sudan232","Sudan",37297
"Sudan233","Sudan",37298
"Sudan234","Sudan",37645
"Sudan235","Sudan",37646
"Sudan236","Sudan",37647
"Sudan237","Sudan",37648
"Sudan238","Sudan",37649
"Sudan239","Sudan",37650
"Sudan240","Sudan",37651
"Sudan241","Sudan",37652
"Sudan242","Sudan",37653
"Sudan243","Sudan",37654
"Sudan244","Sudan",37655
"Sudan245","Sudan",37656
"Sudan246","Sudan",37657
"South Sudan1","South Sudan",29011
"South Sudan2","South Sudan",29012
"South Sudan3","South Sudan",29013
"South Sudan4","South Sudan",29014
"South Sudan5","South Sudan",29369
"South Sudan6","South Sudan",29370
"South Sudan7","South Sudan",29371
"South Sudan8","South Sudan",29372
"South Sudan9","South Sudan",29373
"South Sudan10","South Sudan",29374
"South Sudan11","South Sudan",29375
"South Sudan12","South Sudan",29728
"South Sudan13","South Sudan",29729
"South Sudan14","South Sudan",29730
"South Sudan15","South Sudan",29731
"South Sudan16","South Sudan",29732
"South Sudan17","South Sudan",29733
"South Sudan18","South Sudan",29734
"South Sudan19","South Sudan",29735
"South Sudan20","South Sudan",29736
"South Sudan21","South Sudan",30087
"South Sudan22","South Sudan",30088
"South Sudan23","South Sudan",30089
"South Sudan24","South Sudan",30090
"South Sudan25","South Sudan",30091
"South Sudan26","South Sudan",30092
"South Sudan27","South Sudan",30093
"South Sudan28","South Sudan",30094
"South Sudan29","South Sudan",30095
"South Sudan30","South Sudan",30096
"South Sudan31","South Sudan",30447
"South Sudan32","South Sudan",30448
"South Sudan33","South Sudan",30449
"South Sudan34","South Sudan",30450
"South Sudan35","South Sudan",30451
"South Sudan36","South Sudan",30452
"South Sudan37","South Sudan",30453
"South Sudan38","South Sudan",30454
"South Sudan39","South Sudan",30455
"South Sudan40","South Sudan",30806
"South Sudan41","South Sudan",30807
"South Sudan42","South Sudan",30808
"South Sudan43","South Sudan",30809
"South Sudan44","South Sudan",30810
"South Sudan45","South Sudan",30811
"South Sudan46","South Sudan",30812
"South Sudan47","South Sudan",30813
"South Sudan48","South Sudan",30814
"South Sudan49","South Sudan",30815
"South Sudan50","South Sudan",31165
"South Sudan51","South Sudan",31166
"South Sudan52","South Sudan",31167
"South Sudan53","South Sudan",31168
"South Sudan54","South Sudan",31169
"South Sudan55","South Sudan",31170
"South Sudan56","South Sudan",31171
"South Sudan57","South Sudan",31172
"South Sudan58","South Sudan",31173
"South Sudan59","South Sudan",31174
"South Sudan60","South Sudan",31525
"South Sudan61","South Sudan",31526
"South Sudan62","South Sudan",31527
"South Sudan63","South Sudan",31528
"South Sudan64","South Sudan",31529
"South Sudan65","South Sudan",31530
"South Sudan66","South Sudan",31531
"South Sudan67","South Sudan",31532
"South Sudan68","South Sudan",31533
"South Sudan69","South Sudan",31534
"South Sudan70","South Sudan",31535
"South Sudan71","South Sudan",31885
"South Sudan72","South Sudan",31886
"South Sudan73","South Sudan",31887
"South Sudan74","South Sudan",31888
"South Sudan75","South Sudan",31889
"South Sudan76","South Sudan",31890
"South Sudan77","South Sudan",31891
"South Sudan78","South Sudan",31892
"South Sudan79","South Sudan",31893
"South Sudan80","South Sudan",31894
"South Sudan81","South Sudan",31895
"South Sudan82","South Sudan",32245
"South Sudan83","South Sudan",32246
"South Sudan84","South Sudan",32247
"South Sudan85","South Sudan",32250
"South Sudan86","South Sudan",32251
"South Sudan87","South Sudan",32252
"South Sudan88","South Sudan",32253
"South Sudan89","South Sudan",32254
"South Sudan90","South Sudan",32612
"South Sudan91","South Sudan",32613
"South Sudan92","South Sudan",32614
"South Sudan93","South Sudan",32973
"South Sudan94","South Sudan",32974
"South Sudan95","South Sudan",33333
"South Sudan96","South Sudan",33334
"Senegal1","Senegal",33284
"Senegal2","Senegal",33285
"Senegal3","Senegal",33286
"Senegal4","Senegal",33287
"Senegal5","Senegal",33288
"Senegal6","Senegal",33289
"Senegal7","Senegal",33644
"Senegal8","Senegal",33645
"Senegal9","Senegal",33646
"Senegal10","Senegal",33647
"Senegal11","Senegal",33648
"Senegal12","Senegal",33649
"Senegal13","Senegal",34003
"Senegal14","Senegal",34004
"Senegal15","Senegal",34005
"Senegal16","Senegal",34006
"Senegal17","Senegal",34007
"Senegal18","Senegal",34008
"Senegal19","Senegal",34009
"Senegal20","Senegal",34363
"Senegal21","Senegal",34364
"Senegal22","Senegal",34365
"Senegal23","Senegal",34366
"Senegal24","Senegal",34367
"Senegal25","Senegal",34368
"Senegal26","Senegal",34724
"Senegal27","Senegal",34725
"Senegal28","Senegal",34726
"Senegal29","Senegal",34727
"Senegal30","Senegal",34728
"Senegal31","Senegal",35084
"Senegal32","Senegal",35085
"Senegal33","Senegal",35086
"Senegal34","Senegal",35087
"Singapore1","Singapore",28004
"Singapore2","Singapore",28005
"South Georgia and South Sandwich Islands1","South Georgia and South Sandwich Islands",3753
"South Georgia and South Sandwich Islands2","South Georgia and South Sandwich Islands",3754
"South Georgia and South Sandwich Islands3","South Georgia and South Sandwich Islands",4114
"South Georgia and South Sandwich Islands4","South Georgia and South Sandwich Islands",4473
"South Georgia and South Sandwich Islands5","South Georgia and South Sandwich Islands",4474
"South Georgia and South Sandwich Islands6","South Georgia and South Sandwich Islands",4824
"South Georgia and South Sandwich Islands7","South Georgia and South Sandwich Islands",4825
"South Georgia and South Sandwich Islands8","South Georgia and South Sandwich Islands",5182
"South Georgia and South Sandwich Islands9","South Georgia and South Sandwich Islands",5183
"South Georgia and South Sandwich Islands10","South Georgia and South Sandwich Islands",5184
"South Georgia and South Sandwich Islands11","South Georgia and South Sandwich Islands",5185
"Saint Helena1","Saint Helena",9530
"Saint Helena2","Saint Helena",9531
"Saint Helena3","Saint Helena",10968
"Saint Helena4","Saint Helena",19975
"Saint Helena5","Saint Helena",23566
"Solomon Islands1","Solomon Islands",21589
"Solomon Islands2","Solomon Islands",21940
"Solomon Islands3","Solomon Islands",21941
"Solomon Islands4","Solomon Islands",21947
"Solomon Islands5","Solomon Islands",22300
"Solomon Islands6","Solomon Islands",22302
"Solomon Islands7","Solomon Islands",22303
"Solomon Islands8","Solomon Islands",22306
"Solomon Islands9","Solomon Islands",22307
"Solomon Islands10","Solomon Islands",22661
"Solomon Islands11","Solomon Islands",22662
"Solomon Islands12","Solomon Islands",22663
"Solomon Islands13","Solomon Islands",22666
"Solomon Islands14","Solomon Islands",22667
"Solomon Islands15","Solomon Islands",22668
"Solomon Islands16","Solomon Islands",23020
"Solomon Islands17","Solomon Islands",23021
"Solomon Islands18","Solomon Islands",23022
"Solomon Islands19","Solomon Islands",23028
"Solomon Islands20","Solomon Islands",23378
"Solomon Islands21","Solomon Islands",23379
"Solomon Islands22","Solomon Islands",23380
"Solomon Islands23","Solomon Islands",23381
"Solomon Islands24","Solomon Islands",23382
"Solomon Islands25","Solomon Islands",23383
"Solomon Islands26","Solomon Islands",23737
"Solomon Islands27","Solomon Islands",23738
"Solomon Islands28","Solomon Islands",23739
"Solomon Islands29","Solomon Islands",23740
"Solomon Islands30","Solomon Islands",23741
"Solomon Islands31","Solomon Islands",24096
"Solomon Islands32","Solomon Islands",24097
"Solomon Islands33","Solomon Islands",24098
"Solomon Islands34","Solomon Islands",24099
"Solomon Islands35","Solomon Islands",24457
"Sierra Leone1","Sierra Leone",30768
"Sierra Leone2","Sierra Leone",30769
"Sierra Leone3","Sierra Leone",30770
"Sierra Leone4","Sierra Leone",31127
"Sierra Leone5","Sierra Leone",31128
"Sierra Leone6","Sierra Leone",31129
"Sierra Leone7","Sierra Leone",31130
"Sierra Leone8","Sierra Leone",31487
"Sierra Leone9","Sierra Leone",31488
"Sierra Leone10","Sierra Leone",31489
"Sierra Leone11","Sierra Leone",31490
"Sierra Leone12","Sierra Leone",31847
"Sierra Leone13","Sierra Leone",31848
"Sierra Leone14","Sierra Leone",31849
"Sierra Leone15","Sierra Leone",31850
"Sierra Leone16","Sierra Leone",32208
"Sierra Leone17","Sierra Leone",32209
"El Salvador1","El Salvador",33570
"El Salvador2","El Salvador",33571
"El Salvador3","El Salvador",33572
"El Salvador4","El Salvador",33573
"El Salvador5","El Salvador",33930
"El Salvador6","El Salvador",33931
"El Salvador7","El Salvador",33932
"El Salvador8","El Salvador",33933
"San Marino","San Marino",46273
"Somalia1","Somalia",26502
"Somalia2","Somalia",26861
"Somalia3","Somalia",26862
"Somalia4","Somalia",26863
"Somalia5","Somalia",27221
"Somalia6","Somalia",27222
"Somalia7","Somalia",27223
"Somalia8","Somalia",27581
"Somalia9","Somalia",27582
"Somalia10","Somalia",27583
"Somalia11","Somalia",27584
"Somalia12","Somalia",27941
"Somalia13","Somalia",27942
"Somalia14","Somalia",27943
"Somalia15","Somalia",27944
"Somalia16","Somalia",27945
"Somalia17","Somalia",28301
"Somalia18","Somalia",28302
"Somalia19","Somalia",28303
"Somalia20","Somalia",28304
"Somalia21","Somalia",28305
"Somalia22","Somalia",28306
"Somalia23","Somalia",28661
"Somalia24","Somalia",28662
"Somalia25","Somalia",28663
"Somalia26","Somalia",28664
"Somalia27","Somalia",28665
"Somalia28","Somalia",28666
"Somalia29","Somalia",28667
"Somalia30","Somalia",29022
"Somalia31","Somalia",29023
"Somalia32","Somalia",29024
"Somalia33","Somalia",29025
"Somalia34","Somalia",29026
"Somalia35","Somalia",29027
"Somalia36","Somalia",29028
"Somalia37","Somalia",29382
"Somalia38","Somalia",29383
"Somalia39","Somalia",29384
"Somalia40","Somalia",29385
"Somalia41","Somalia",29386
"Somalia42","Somalia",29387
"Somalia43","Somalia",29388
"Somalia44","Somalia",29389
"Somalia45","Somalia",29743
"Somalia46","Somalia",29744
"Somalia47","Somalia",29745
"Somalia48","Somalia",29746
"Somalia49","Somalia",29747
"Somalia50","Somalia",29748
"Somalia51","Somalia",29749
"Somalia52","Somalia",30106
"Somalia53","Somalia",30107
"Somalia54","Somalia",30108
"Somalia55","Somalia",30109
"Somalia56","Somalia",30466
"Somalia57","Somalia",30467
"Somalia58","Somalia",30468
"Somalia59","Somalia",30469
"Somalia60","Somalia",30470
"Somalia61","Somalia",30827
"Somalia62","Somalia",30828
"Somalia63","Somalia",30829
"Somalia64","Somalia",30830
"Somalia65","Somalia",31186
"Somalia66","Somalia",31187
"Somalia67","Somalia",31188
"Somalia68","Somalia",31189
"Somalia69","Somalia",31190
"Somalia70","Somalia",31191
"Somalia71","Somalia",31544
"Somalia72","Somalia",31545
"Somalia73","Somalia",31546
"Somalia74","Somalia",31547
"Somalia75","Somalia",31548
"Somalia76","Somalia",31549
"Somalia77","Somalia",31550
"Somalia78","Somalia",31551
"Somalia79","Somalia",31904
"Somalia80","Somalia",31905
"Somalia81","Somalia",31906
"Somalia82","Somalia",31907
"Somalia83","Somalia",31908
"Somalia84","Somalia",31909
"Somalia85","Somalia",31910
"Somalia86","Somalia",31911
"Somalia87","Somalia",32263
"Somalia88","Somalia",32264
"Somalia89","Somalia",32265
"Somalia90","Somalia",32266
"Somalia91","Somalia",32267
"Somalia92","Somalia",32268
"Somalia93","Somalia",32269
"Somalia94","Somalia",32270
"Somalia95","Somalia",32271
"Somalia96","Somalia",32272
"Somalia97","Somalia",32623
"Somalia98","Somalia",32624
"Somalia99","Somalia",32625
"Somalia100","Somalia",32626
"Somalia101","Somalia",32627
"Somalia102","Somalia",32628
"Somalia103","Somalia",32629
"Somalia104","Somalia",32630
"Somalia105","Somalia",32631
"Somalia106","Somalia",32632
"Somalia107","Somalia",32984
"Somalia108","Somalia",32990
"Somalia109","Somalia",32991
"Somalia110","Somalia",32992
"Saint Pierre and Miquelon","Saint Pierre and Miquelon",47284
"Republic of Serbia1","Republic of Serbia",45920
"Republic of Serbia2","Republic of Serbia",45921
"Republic of Serbia3","Republic of Serbia",45922
"Republic of Serbia4","Republic of Serbia",45923
"Republic of Serbia5","Republic of Serbia",46280
"Republic of Serbia6","Republic of Serbia",46281
"Republic of Serbia7","Republic of Serbia",46282
"Republic of Serbia8","Republic of Serbia",46283
"Republic of Serbia9","Republic of Serbia",46639
"Republic of Serbia10","Republic of Serbia",46640
"Republic of Serbia11","Republic of Serbia",46641
"Republic of Serbia12","Republic of Serbia",46642
"Republic of Serbia13","Republic of Serbia",46643
"Republic of Serbia14","Republic of Serbia",46999
"Republic of Serbia15","Republic of Serbia",47000
"Republic of Serbia16","Republic of Serbia",47001
"Sao Tome and Principe1","Sao Tome and Principe",27547
"Sao Tome and Principe2","Sao Tome and Principe",28268
"Suriname1","Suriname",28204
"Suriname2","Suriname",28205
"Suriname3","Suriname",28563
"Suriname4","Suriname",28564
"Suriname5","Suriname",28565
"Suriname6","Suriname",28566
"Suriname7","Suriname",28923
"Suriname8","Suriname",28924
"Suriname9","Suriname",28925
"Suriname10","Suriname",28926
"Suriname11","Suriname",28927
"Suriname12","Suriname",29282
"Suriname13","Suriname",29283
"Suriname14","Suriname",29284
"Suriname15","Suriname",29285
"Suriname16","Suriname",29286
"Suriname17","Suriname",29643
"Suriname18","Suriname",29644
"Suriname19","Suriname",29645
"Suriname20","Suriname",29646
